MRPS35	ENST00000081029.8	ENSG00000061794
APOBEC3G	ENST00000407997.4	ENSG00000239713
PPCDC	ENST00000342932.8	ENSG00000138621
NIF3L1	ENST00000409020.6	ENSG00000196290
CCDC90B	ENST00000529689.6	ENSG00000137500
FASTKD5	ENST00000380266.4	ENSG00000215251
CCDC81	ENST00000445632.7	ENSG00000149201
HPSE2	ENST00000370552.8	ENSG00000172987
AASDHPPT	ENST00000278618.9	ENSG00000149313
NYX	ENST00000378220.3	ENSG00000188937
AGBL5	ENST00000360131.5	ENSG00000084693
LDAH	ENST00000237822.8	ENSG00000118961
ELAC2	ENST00000338034.9	ENSG00000006744
ALX4	ENST00000652299.1	ENSG00000052850
GUF1	ENST00000281543.6	ENSG00000151806
SPCS3	ENST00000503362.2	ENSG00000129128
NAA35	ENST00000361671.10	ENSG00000135040
RINT1	ENST00000257700.7	ENSG00000135249
SCOC	ENST00000608372.6	ENSG00000153130
KCNK15	ENST00000372861.5	ENSG00000124249
DHX35	ENST00000252011.8	ENSG00000101452
RIC8A	ENST00000526104.6	ENSG00000177963
MIIP	ENST00000235332.6	ENSG00000116691
ATG101	ENST00000336854.9	ENSG00000123395
PROK2	ENST00000295619.4	ENSG00000163421
PAPPA2	ENST00000367662.5	ENSG00000116183
CELF6	ENST00000287202.10	ENSG00000140488
EEFSEC	ENST00000254730.11	ENSG00000132394
CELF5	ENST00000292672.7	ENSG00000161082
FKBP10	ENST00000321562.9	ENSG00000141756
SMAP1	ENST00000370455.8	ENSG00000112305
TRAPPC11	ENST00000334690.11	ENSG00000168538
ZFAND3	ENST00000287218.9	ENSG00000156639
C14orf93	ENST00000299088.11	ENSG00000100802
SLC22A23	ENST00000406686.8	ENSG00000137266
BCORL1	ENST00000540052.6	ENSG00000085185
CELA2A	ENST00000359621.5	ENSG00000142615
SRR	ENST00000344595.10	ENSG00000167720
BCAN	ENST00000329117.10	ENSG00000132692
ABHD4	ENST00000428304.7	ENSG00000100439
MRPL17	ENST00000288937.7	ENSG00000158042
PKNOX2	ENST00000298282.14	ENSG00000165495
FAM204A	ENST00000369183.9	ENSG00000165669
RNF123	ENST00000327697.11	ENSG00000164068
THADA	ENST00000405975.7	ENSG00000115970
UBE2O	ENST00000319380.12	ENSG00000175931
VIPAS39	ENST00000557658.6	ENSG00000151445
PIEZO2	ENST00000674853.1	ENSG00000154864
HEATR6	ENST00000184956.11	ENSG00000068097
SH2D4A	ENST00000265807.8	ENSG00000104611
NSUN3	ENST00000314622.9	ENSG00000178694
FAM111A	ENST00000675163.1	ENSG00000166801
DUSP21	ENST00000339042.6	ENSG00000189037
MANBAL	ENST00000373606.8	ENSG00000101363
GPATCH3	ENST00000361720.10	ENSG00000198746
NAPB	ENST00000377026.4	ENSG00000125814
SLC17A9	ENST00000370351.9	ENSG00000101194
BLOC1S5	ENST00000397457.7	ENSG00000188428
ELMO2	ENST00000290246.11	ENSG00000062598
GALNT11	ENST00000430044.7	ENSG00000178234
FAM200C	ENST00000408953.4	ENSG00000221886
CHTF18	ENST00000262315.14	ENSG00000127586
TNN	ENST00000239462.9	ENSG00000120332
CIDEC	ENST00000336832.7	ENSG00000187288
ZNF335	ENST00000322927.3	ENSG00000198026
ANKEF1	ENST00000378392.6	ENSG00000132623
CHP2	ENST00000300113.3	ENSG00000166869
XPNPEP3	ENST00000357137.9	ENSG00000196236
MRPS14	ENST00000476371.1	ENSG00000120333
STEEP1	ENST00000644802.2	ENSG00000018610
MCUR1	ENST00000379170.9	ENSG00000050393
ZNF667	ENST00000504904.8	ENSG00000198046
PCIF1	ENST00000372409.8	ENSG00000100982
FAM217B	ENST00000360816.8	ENSG00000196227
GPSM3	ENST00000375040.8	ENSG00000213654
NECAB3	ENST00000246190.11	ENSG00000125967
FKBPL	ENST00000375156.4	ENSG00000204315
DMRTC2	ENST00000269945.8	ENSG00000142025
DMRTC1	ENST00000615063.2	ENSG00000269502
DMRTB1	ENST00000371445.3	ENSG00000143006
DMRTA2	ENST00000404795.4	ENSG00000142700
DMRTA1	ENST00000325870.3	ENSG00000176399
CLSPN	ENST00000318121.8	ENSG00000092853
TP53AIP1	ENST00000531399.6	ENSG00000120471
KIF13A	ENST00000259711.11	ENSG00000137177
NEUROG2	ENST00000313341.4	ENSG00000178403
NEUROD6	ENST00000297142.4	ENSG00000164600
PRDM16	ENST00000270722.10	ENSG00000142611
PRDM15	ENST00000398548.6	ENSG00000141956
PRDM14	ENST00000276594.3	ENSG00000147596
FIGNL1	ENST00000433017.6	ENSG00000132436
ANO3	ENST00000256737.8	ENSG00000134343
MYO1G	ENST00000258787.12	ENSG00000136286
TSPYL2	ENST00000375442.8	ENSG00000184205
RBM26	ENST00000438737.3	ENSG00000139746
PRSS22	ENST00000161006.8	ENSG00000005001
OXCT2	ENST00000327582.5	ENSG00000198754
PERP	ENST00000421351.4	ENSG00000112378
MMP27	ENST00000260229.5	ENSG00000137675
NPAS3	ENST00000356141.9	ENSG00000151322
CDH23	ENST00000224721.12	ENSG00000107736
C19orf33	ENST00000301246.10	ENSG00000167644
LHPP	ENST00000368842.10	ENSG00000107902
SLC28A3	ENST00000376238.5	ENSG00000197506
RBKS	ENST00000302188.8	ENSG00000171174
PBLD	ENST00000358769.7	ENSG00000108187
GOLPH3	ENST00000265070.7	ENSG00000113384
CLSTN2	ENST00000458420.7	ENSG00000158258
MCCC2	ENST00000340941.11	ENSG00000131844
SNX16	ENST00000345957.9	ENSG00000104497
GAL3ST2	ENST00000192314.7	ENSG00000154252
POPDC2	ENST00000493094.6	ENSG00000121577
SAMSN1	ENST00000400566.6	ENSG00000155307
SMOC1	ENST00000361956.8	ENSG00000198732
SMOC2	ENST00000356284.7	ENSG00000112562
GFRA4	ENST00000290417.7	ENSG00000125861
EPB41L4A	ENST00000261486.6	ENSG00000129595
PARVG	ENST00000444313.8	ENSG00000138964
ELSPBP1	ENST00000339841.7	ENSG00000169393
LRRC4	ENST00000249363.4	ENSG00000128594
TNMD	ENST00000373031.5	ENSG00000000005
CENPK	ENST00000396679.6	ENSG00000123219
NPFFR1	ENST00000277942.7	ENSG00000148734
RTP4	ENST00000259030.3	ENSG00000136514
CRLF2	ENST00000400841.8	ENSG00000205755
MAGEF1	ENST00000317897.5	ENSG00000177383
NPVF	ENST00000222674.2	ENSG00000105954
MOAP1	ENST00000298894.5	ENSG00000165943
TMBIM1	ENST00000258412.8	ENSG00000135926
VSIR	ENST00000394957.8	ENSG00000107738
SLC39A8	ENST00000356736.5	ENSG00000138821
DUS1L	ENST00000306796.10	ENSG00000169718
RRAGC	ENST00000373001.4	ENSG00000116954
FN3K	ENST00000300784.8	ENSG00000167363
ADGRL4	ENST00000370742.4	ENSG00000162618
NOD2	ENST00000647318.2	ENSG00000167207
TINAGL1	ENST00000271064.12	ENSG00000142910
LIN7B	ENST00000221459.7	ENSG00000104863
XYLT1	ENST00000261381.7	ENSG00000103489
XYLT2	ENST00000017003.7	ENSG00000015532
IFIH1	ENST00000649979.2	ENSG00000115267
ABCG4	ENST00000619701.5	ENSG00000172350
RBSN	ENST00000253699.7	ENSG00000131381
PDF	ENST00000288022.2	ENSG00000258429
KIF9	ENST00000684063.1	ENSG00000088727
C17orf75	ENST00000577809.6	ENSG00000108666
NCAPG	ENST00000251496.7	ENSG00000109805
ERAP2	ENST00000437043.8	ENSG00000164308
NECAB1	ENST00000417640.7	ENSG00000123119
CARD9	ENST00000371732.10	ENSG00000187796
OSGEPL1	ENST00000264151.10	ENSG00000128694
DPEP2	ENST00000393847.6	ENSG00000167261
P3H1	ENST00000296388.10	ENSG00000117385
DPEP3	ENST00000268793.6	ENSG00000141096
EDDM3B	ENST00000326783.4	ENSG00000181552
IRF2BPL	ENST00000238647.5	ENSG00000119669
POPDC3	ENST00000254765.4	ENSG00000132429
MMS19	ENST00000438925.7	ENSG00000155229
LHX5	ENST00000261731.4	ENSG00000089116
DNAJC1	ENST00000376980.8	ENSG00000136770
TFB2M	ENST00000366514.5	ENSG00000162851
SEMA4A	ENST00000368285.8	ENSG00000196189
PJA1	ENST00000374571.5	ENSG00000181191
STRA6	ENST00000395105.9	ENSG00000137868
ROBO3	ENST00000397801.6	ENSG00000154134
TOR3A	ENST00000367627.8	ENSG00000186283
MLST8	ENST00000569417.6	ENSG00000167965
HERPUD2	ENST00000311350.8	ENSG00000122557
ATL2	ENST00000378954.9	ENSG00000119787
MS4A6A	ENST00000528851.6	ENSG00000110077
MS4A5	ENST00000300190.7	ENSG00000166930
PDLIM2	ENST00000409417.6	ENSG00000120913
ABCG5	ENST00000405322.8	ENSG00000138075
ABCG8	ENST00000272286.4	ENSG00000143921
TENT4B	ENST00000561678.7	ENSG00000121274
ARHGEF28	ENST00000513042.7	ENSG00000214944
RAB17	ENST00000264601.8	ENSG00000124839
RHBDF1	ENST00000262316.10	ENSG00000007384
ZSCAN31	ENST00000344279.11	ENSG00000235109
NOC3L	ENST00000371361.3	ENSG00000173145
FBRS	ENST00000356166.11	ENSG00000156860
RNF25	ENST00000295704.7	ENSG00000163481
SOX17	ENST00000297316.5	ENSG00000164736
NSD1	ENST00000439151.7	ENSG00000165671
COP1	ENST00000367669.8	ENSG00000143207
LMBR1	ENST00000353442.10	ENSG00000105983
XPO4	ENST00000255305.11	ENSG00000132953
NFKBIZ	ENST00000326172.9	ENSG00000144802
ARHGAP9	ENST00000393791.8	ENSG00000123329
HS1BP3	ENST00000304031.8	ENSG00000118960
AZI2	ENST00000479665.6	ENSG00000163512
HIF3A	ENST00000377670.9	ENSG00000124440
NXN	ENST00000336868.8	ENSG00000167693
SIL1	ENST00000394817.7	ENSG00000120725
IKZF4	ENST00000547167.6	ENSG00000123411
IKZF5	ENST00000368886.10	ENSG00000095574
CHST8	ENST00000650847.1	ENSG00000124302
MMP25	ENST00000336577.9	ENSG00000008516
GREM2	ENST00000318160.5	ENSG00000180875
ZMAT3	ENST00000311417.7	ENSG00000172667
GMCL1	ENST00000282570.4	ENSG00000087338
GMCL2	ENST00000463439.3	ENSG00000244234
ZNF106	ENST00000564754.7	ENSG00000103994
PALS1	ENST00000261681.9	ENSG00000072415
HHIP	ENST00000296575.8	ENSG00000164161
AKTIP	ENST00000394657.12	ENSG00000166971
CDH24	ENST00000487137.7	ENSG00000139880
CDH22	ENST00000537909.4	ENSG00000149654
RGS18	ENST00000367460.4	ENSG00000150681
GALNT17	ENST00000333538.10	ENSG00000185274
KLHL25	ENST00000337975.6	ENSG00000183655
ARAP3	ENST00000239440.9	ENSG00000120318
GZF1	ENST00000338121.10	ENSG00000125812
TMEM267	ENST00000397080.8	ENSG00000151881
TMEM168	ENST00000312814.11	ENSG00000146802
SUSD1	ENST00000374270.8	ENSG00000106868
DCLRE1C	ENST00000378278.7	ENSG00000152457
ATG3	ENST00000283290.10	ENSG00000144848
INF2	ENST00000392634.9	ENSG00000203485
POLR1E	ENST00000377798.9	ENSG00000137054
SUDS3	ENST00000543473.2	ENSG00000111707
TTC31	ENST00000233623.11	ENSG00000115282
CIAO3	ENST00000251588.7	ENSG00000103245
ZDHHC6	ENST00000369405.7	ENSG00000023041
PCNX4	ENST00000406854.6	ENSG00000126773
ACTR6	ENST00000188312.7	ENSG00000075089
MRPS25	ENST00000253686.7	ENSG00000131368
NOM1	ENST00000275820.4	ENSG00000146909
DNAI2	ENST00000311014.11	ENSG00000171595
CSMD1	ENST00000635120.2	ENSG00000183117
TPSB2	ENST00000606293.5	ENSG00000197253
CPEB1	ENST00000684509.1	ENSG00000214575
TEKT3	ENST00000395930.6	ENSG00000125409
ALDH8A1	ENST00000265605.7	ENSG00000118514
NDST4	ENST00000264363.7	ENSG00000138653
CLEC7A	ENST00000304084.13	ENSG00000172243
GPR135	ENST00000395116.2	ENSG00000181619
TSPY2	ENST00000320701.9	ENSG00000168757
MOSPD3	ENST00000393950.7	ENSG00000106330
GIGYF1	ENST00000678049.1	ENSG00000146830
PLA2G2F	ENST00000375102.4	ENSG00000158786
VPS16	ENST00000380445.8	ENSG00000215305
EBF2	ENST00000520164.6	ENSG00000221818
MFSD14A	ENST00000370152.8	ENSG00000156875
SPANXD	ENST00000370515.3	ENSG00000196406
CSRNP1	ENST00000273153.10	ENSG00000144655
SPANXC	ENST00000358993.3	ENSG00000198573
ANAPC1	ENST00000341068.8	ENSG00000153107
GORASP1	ENST00000319283.8	ENSG00000114745
CTAGE1	ENST00000391403.4	ENSG00000212710
TMPRSS3	ENST00000644384.2	ENSG00000160183
COPS7B	ENST00000350033.8	ENSG00000144524
NUCKS1	ENST00000367142.5	ENSG00000069275
HS3ST6	ENST00000454677.3	ENSG00000162040
PDIA2	ENST00000219406.11	ENSG00000185615
UNKL	ENST00000389221.9	ENSG00000059145
WDR13	ENST00000376729.10	ENSG00000101940
SMAP2	ENST00000372718.8	ENSG00000084070
METTL17	ENST00000339374.11	ENSG00000165792
ACBD3	ENST00000366812.6	ENSG00000182827
MFSD1	ENST00000415822.8	ENSG00000118855
PLPPR2	ENST00000688289.1	ENSG00000105520
SMURF2	ENST00000262435.14	ENSG00000108854
CCDC136	ENST00000297788.9	ENSG00000128596
SMYD3	ENST00000490107.6	ENSG00000185420
RUSF1	ENST00000327237.7	ENSG00000140688
ATPAF1	ENST00000574428.6	ENSG00000123472
TNS3	ENST00000311160.14	ENSG00000136205
FHIP2B	ENST00000289921.8	ENSG00000158863
PARP12	ENST00000263549.8	ENSG00000059378
GAREM1	ENST00000269209.7	ENSG00000141441
ZNF574	ENST00000359044.5	ENSG00000105732
CREB3L2	ENST00000330387.11	ENSG00000182158
S100PBP	ENST00000373475.10	ENSG00000116497
IPPK	ENST00000287996.8	ENSG00000127080
MEAF6	ENST00000296214.10	ENSG00000163875
CCDC14	ENST00000409697.8	ENSG00000175455
ILRUN	ENST00000374023.8	ENSG00000196821
ENGASE	ENST00000579016.6	ENSG00000167280
PCED1A	ENST00000360652.7	ENSG00000132635
CFAP68	ENST00000260276.8	ENSG00000137720
RMND5B	ENST00000313386.9	ENSG00000145916
FNDC3B	ENST00000415807.7	ENSG00000075420
MICAL1	ENST00000358807.8	ENSG00000135596
CERK	ENST00000216264.13	ENSG00000100422
AEN	ENST00000332810.4	ENSG00000181026
RBM15	ENST00000369784.9	ENSG00000162775
CRTC3	ENST00000268184.11	ENSG00000140577
GINS3	ENST00000318129.6	ENSG00000181938
TBC1D15	ENST00000485960.7	ENSG00000121749
EPS8L2	ENST00000318562.13	ENSG00000177106
LMF1	ENST00000262301.16	ENSG00000103227
EXO5	ENST00000415550.6	ENSG00000164002
IFT22	ENST00000315322.10	ENSG00000128581
CEP85	ENST00000451429.8	ENSG00000130695
DDX31	ENST00000372159.8	ENSG00000125485
RMND5A	ENST00000283632.5	ENSG00000153561
DEPTOR	ENST00000286234.6	ENSG00000155792
IQCH	ENST00000335894.9	ENSG00000103599
EFCAB6	ENST00000262726.12	ENSG00000186976
ARV1	ENST00000310256.7	ENSG00000173409
NMNAT1	ENST00000377205.6	ENSG00000173614
P2RY12	ENST00000302632.4	ENSG00000169313
IL25	ENST00000397242.3	ENSG00000166090
CYP3A43	ENST00000354829.7	ENSG00000021461
ELOVL1	ENST00000372458.8	ENSG00000066322
KLC2	ENST00000394067.7	ENSG00000174996
FNDC4	ENST00000264703.4	ENSG00000115226
FBXL17	ENST00000542267.7	ENSG00000145743
PORCN	ENST00000326194.11	ENSG00000102312
GNPNAT1	ENST00000216410.8	ENSG00000100522
ISL2	ENST00000290759.9	ENSG00000159556
MARCHF7	ENST00000409175.6	ENSG00000136536
SPATA20	ENST00000006658.11	ENSG00000006282
YTHDC2	ENST00000161863.9	ENSG00000047188
SLC13A3	ENST00000279027.9	ENSG00000158296
ETNPPL	ENST00000296486.8	ENSG00000164089
TUT1	ENST00000476907.6	ENSG00000149016
AIDA	ENST00000340020.11	ENSG00000186063
USP46	ENST00000441222.8	ENSG00000109189
NIBAN2	ENST00000373312.4	ENSG00000136830
VWA1	ENST00000476993.2	ENSG00000179403
PLEKHG2	ENST00000425673.6	ENSG00000090924
DCLRE1B	ENST00000650450.2	ENSG00000118655
NABP1	ENST00000425611.9	ENSG00000173559
ARMCX5	ENST00000473968.7	ENSG00000125962
METTL4	ENST00000574538.2	ENSG00000101574
RFX7	ENST00000559447.8	ENSG00000181827
CDCP1	ENST00000296129.6	ENSG00000163814
PCDH20	ENST00000409204.5	ENSG00000280165
PAPOLG	ENST00000238714.8	ENSG00000115421
C12orf43	ENST00000288757.7	ENSG00000157895
LPIN3	ENST00000373257.8	ENSG00000132793
RANBP17	ENST00000523189.6	ENSG00000204764
AGXT2	ENST00000231420.11	ENSG00000113492
BCL11B	ENST00000357195.8	ENSG00000127152
CASD1	ENST00000297273.9	ENSG00000127995
LRRC19	ENST00000380055.6	ENSG00000184434
SLC30A5	ENST00000396591.8	ENSG00000145740
CCDC71	ENST00000321895.7	ENSG00000177352
RASAL3	ENST00000343625.12	ENSG00000105122
TTC23	ENST00000394132.7	ENSG00000103852
MRPL14	ENST00000372014.5	ENSG00000180992
NT5DC2	ENST00000422318.7	ENSG00000168268
CENPH	ENST00000283006.7	ENSG00000153044
MRPS26	ENST00000380325.4	ENSG00000125901
MRPS24	ENST00000317534.6	ENSG00000062582
MRPS15	ENST00000373116.6	ENSG00000116898
MRPS11	ENST00000325844.9	ENSG00000181991
MRPS9	ENST00000258455.8	ENSG00000135972
MRPS6	ENST00000399312.3	ENSG00000243927
MRPS5	ENST00000272418.7	ENSG00000144029
MRPL41	ENST00000371443.6	ENSG00000182154
MRPL40	ENST00000333130.4	ENSG00000185608
MRPL38	ENST00000309352.4	ENSG00000204316
MRPL36	ENST00000505059.7	ENSG00000171421
MRPL34	ENST00000252602.2	ENSG00000130312
MRPL32	ENST00000223324.3	ENSG00000106591
MRPL11	ENST00000310999.11	ENSG00000174547
MRPL9	ENST00000368830.8	ENSG00000143436
MRPL1	ENST00000315567.13	ENSG00000169288
NDRG4	ENST00000570248.6	ENSG00000103034
SLC26A6	ENST00000395550.7	ENSG00000225697
PINK1	ENST00000321556.5	ENSG00000158828
REEP1	ENST00000538924.7	ENSG00000068615
GPBP1	ENST00000506184.7	ENSG00000062194
ACD	ENST00000620761.6	ENSG00000102977
RAPH1	ENST00000319170.10	ENSG00000173166
CDK15	ENST00000652192.3	ENSG00000138395
TMEM237	ENST00000409883.7	ENSG00000155755
NBEAL1	ENST00000683969.1	ENSG00000144426
RTN4R	ENST00000043402.8	ENSG00000040608
MRPL44	ENST00000258383.4	ENSG00000135900
VPS33A	ENST00000267199.9	ENSG00000139719
NOL6	ENST00000297990.9	ENSG00000165271
TMEM135	ENST00000305494.6	ENSG00000166575
JMJD4	ENST00000620518.5	ENSG00000081692
KRI1	ENST00000312962.12	ENSG00000129347
MARCKSL1	ENST00000329421.8	ENSG00000175130
UPF3B	ENST00000276201.7	ENSG00000125351
UPF3A	ENST00000375299.8	ENSG00000169062
RSRC2	ENST00000331738.12	ENSG00000111011
PRAMEF1	ENST00000332296.7	ENSG00000116721
PRAMEF2	ENST00000240189.2	ENSG00000120952
INTS3	ENST00000318967.7	ENSG00000143624
SOWAHC	ENST00000356454.5	ENSG00000198142
WNK1	ENST00000315939.11	ENSG00000060237
WNK1	ENST00000340908.9	ENSG00000060237
PCDH15	ENST00000320301.11	ENSG00000150275
PCDH15	ENST00000644397.2	ENSG00000150275
NADK	ENST00000341426.9	ENSG00000008130
ZFP69B	ENST00000361584.5	ENSG00000187801
SPATS2	ENST00000552918.6	ENSG00000123352
ZSWIM4	ENST00000590508.6	ENSG00000132003
CPLANE1	ENST00000651892.2	ENSG00000197603
ZNF649	ENST00000354957.8	ENSG00000198093
MPPE1	ENST00000588072.6	ENSG00000154889
COA7	ENST00000371538.5	ENSG00000162377
PYCR3	ENST00000495276.6	ENSG00000104524
UBE2Z	ENST00000360943.10	ENSG00000159202
C8orf33	ENST00000331434.7	ENSG00000182307
WNK4	ENST00000246914.10	ENSG00000126562
WNK3	ENST00000354646.7	ENSG00000196632
WNK2	ENST00000427277.7	ENSG00000165238
STK33	ENST00000687296.1	ENSG00000130413
PLEKHA3	ENST00000234453.10	ENSG00000116095
PHACTR4	ENST00000373839.8	ENSG00000204138
BRD9	ENST00000467963.6	ENSG00000028310
CAPRIN2	ENST00000695402.1	ENSG00000110888
ZSCAN18	ENST00000601144.6	ENSG00000121413
GRAMD2B	ENST00000285689.8	ENSG00000155324
AACS	ENST00000316519.11	ENSG00000081760
ZBTB10	ENST00000455036.8	ENSG00000205189
KCTD14	ENST00000353172.6	ENSG00000151364
ZNF747	ENST00000693075.1	ENSG00000169955
DLK2	ENST00000372488.8	ENSG00000171462
FUNDC2	ENST00000369498.8	ENSG00000165775
DDRGK1	ENST00000354488.8	ENSG00000198171
MRPS34	ENST00000397375.7	ENSG00000074071
RASL11B	ENST00000248706.5	ENSG00000128045
ZFTA	ENST00000433688.2	ENSG00000188070
LRRC61	ENST00000359623.9	ENSG00000127399
TMEM108	ENST00000321871.11	ENSG00000144868
CYP4F12	ENST00000550308.6	ENSG00000186204
LYNX1	ENST00000652477.1	ENSG00000180155
CHID1	ENST00000323578.13	ENSG00000177830
TRAK2	ENST00000332624.8	ENSG00000115993
SLC2A11	ENST00000316185.9	ENSG00000133460
BOLL	ENST00000392296.9	ENSG00000152430
DUSP26	ENST00000256261.9	ENSG00000133878
CRELD1	ENST00000452070.6	ENSG00000163703
MRPL57	ENST00000309594.5	ENSG00000173141
COLEC11	ENST00000349077.9	ENSG00000118004
OTUB2	ENST00000203664.10	ENSG00000089723
PCYOX1L	ENST00000274569.9	ENSG00000145882
YIPF2	ENST00000586748.6	ENSG00000130733
PRR14	ENST00000300835.9	ENSG00000156858
HROB	ENST00000585683.6	ENSG00000125319
CYREN	ENST00000393114.8	ENSG00000122783
GDAP1L1	ENST00000342560.10	ENSG00000124194
LRFN4	ENST00000309602.5	ENSG00000173621
AUNIP	ENST00000374298.4	ENSG00000127423
VKORC1	ENST00000394975.3	ENSG00000167397
TRIR	ENST00000242784.5	ENSG00000123144
MIS12	ENST00000611091.5	ENSG00000167842
CUEDC2	ENST00000369937.5	ENSG00000107874
SCNM1	ENST00000368905.9	ENSG00000163156
METRN	ENST00000568223.7	ENSG00000103260
DBNDD1	ENST00000002501.11	ENSG00000003249
SLX1B	ENST00000330181.10	ENSG00000181625
DDX50	ENST00000373585.8	ENSG00000107625
CAMKV	ENST00000477224.6	ENSG00000164076
DDA1	ENST00000359866.9	ENSG00000130311
GGCT	ENST00000275428.9	ENSG00000006625
GID4	ENST00000268719.9	ENSG00000141034
CENPM	ENST00000215980.10	ENSG00000100162
C7orf25	ENST00000350427.5	ENSG00000136197
TMEM106C	ENST00000429772.7	ENSG00000134291
NUP37	ENST00000552283.6	ENSG00000075188
FNDC11	ENST00000370097.2	ENSG00000125531
AHNAK	ENST00000378024.9	ENSG00000124942
ZNF655	ENST00000252713.9	ENSG00000197343
PDCL3	ENST00000264254.11	ENSG00000115539
ERI3	ENST00000372257.7	ENSG00000117419
INTS15	ENST00000344417.10	ENSG00000146576
NABP2	ENST00000267023.9	ENSG00000139579
KXD1	ENST00000222307.9	ENSG00000105700
PVRIG	ENST00000699088.1	ENSG00000213413
ZFYVE21	ENST00000311141.7	ENSG00000100711
DDX54	ENST00000306014.10	ENSG00000123064
TMEM38A	ENST00000187762.7	ENSG00000072954
TSEN34	ENST00000396388.3	ENSG00000170892
KCTD15	ENST00000683859.1	ENSG00000153885
SECISBP2	ENST00000375807.8	ENSG00000187742
NOC4L	ENST00000330579.6	ENSG00000184967
ALG8	ENST00000299626.10	ENSG00000159063
TRPM8	ENST00000324695.9	ENSG00000144481
PRRG4	ENST00000257836.4	ENSG00000135378
PRRG3	ENST00000674457.1	ENSG00000130032
ASPSCR1	ENST00000306739.9	ENSG00000169696
TMEM223	ENST00000307366.8	ENSG00000168569
ATG9A	ENST00000361242.9	ENSG00000198925
METTL16	ENST00000263092.11	ENSG00000127804
FTO	ENST00000471389.6	ENSG00000140718
POGLUT2	ENST00000376004.5	ENSG00000134901
ELOVL6	ENST00000302274.8	ENSG00000170522
FASTKD3	ENST00000264669.10	ENSG00000124279
TMEM109	ENST00000227525.8	ENSG00000110108
C2orf49	ENST00000258457.7	ENSG00000135974
DSCC1	ENST00000313655.5	ENSG00000136982
DCTPP1	ENST00000319285.5	ENSG00000179958
C1orf50	ENST00000372525.7	ENSG00000164008
CCDC86	ENST00000227520.10	ENSG00000110104
LBHD1	ENST00000354588.8	ENSG00000162194
MLPH	ENST00000264605.8	ENSG00000115648
WDR77	ENST00000235090.10	ENSG00000116455
SLC25A23	ENST00000301454.9	ENSG00000125648
SMIM7	ENST00000487416.7	ENSG00000214046
ALG12	ENST00000330817.11	ENSG00000182858
ZNF426	ENST00000253115.7	ENSG00000130818
TMUB2	ENST00000538716.7	ENSG00000168591
TRAPPC6A	ENST00000585934.1	ENSG00000007255
METTL22	ENST00000381920.8	ENSG00000067365
CARD14	ENST00000648509.2	ENSG00000141527
CHAC1	ENST00000617768.5	ENSG00000128965
BBLN	ENST00000372994.2	ENSG00000171159
CSTPP1	ENST00000278460.12	ENSG00000149179
TRIM48	ENST00000417545.5	ENSG00000150244
C1orf116	ENST00000359470.6	ENSG00000182795
TAF1D	ENST00000448108.7	ENSG00000166012
RNF26	ENST00000311413.5	ENSG00000173456
MAPKAP1	ENST00000265960.8	ENSG00000119487
DHX58	ENST00000251642.8	ENSG00000108771
NDUFAF5	ENST00000378106.10	ENSG00000101247
TMEM185B	ENST00000426077.3	ENSG00000226479
APOO	ENST00000379226.9	ENSG00000184831
RETREG2	ENST00000430297.7	ENSG00000144567
DERL1	ENST00000259512.9	ENSG00000136986
CCDC28B	ENST00000373602.10	ENSG00000160050
PHF23	ENST00000320316.8	ENSG00000040633
MBOAT7	ENST00000245615.6	ENSG00000125505
PPDPF	ENST00000370179.8	ENSG00000125534
CHCHD7	ENST00000355315.8	ENSG00000170791
FKRP	ENST00000318584.10	ENSG00000181027
MMP28	ENST00000605424.6	ENSG00000271447
ZSCAN5A	ENST00000683990.1	ENSG00000131848
FA2H	ENST00000219368.8	ENSG00000103089
GDPD3	ENST00000406256.8	ENSG00000102886
DHRS11	ENST00000618403.5	ENSG00000278535
TNIP2	ENST00000315423.12	ENSG00000168884
PLEKHF1	ENST00000436066.4	ENSG00000166289
MFSD11	ENST00000685175.1	ENSG00000092931
GNPTAB	ENST00000299314.12	ENSG00000111670
NOL12	ENST00000359114.9	ENSG00000273899
TMEM243	ENST00000257637.8	ENSG00000135185
LENG1	ENST00000222224.4	ENSG00000105617
LILRA6	ENST00000396365.7	ENSG00000244482
C1orf35	ENST00000272139.5	ENSG00000143793
PRR15L	ENST00000300557.3	ENSG00000167183
RBM42	ENST00000262633.9	ENSG00000126254
CENPO	ENST00000380834.7	ENSG00000138092
BRME1	ENST00000586783.6	ENSG00000132016
CRELD2	ENST00000328268.9	ENSG00000184164
ZNF343	ENST00000278772.9	ENSG00000088876
FBXL15	ENST00000369956.8	ENSG00000107872
ZNF576	ENST00000336564.5	ENSG00000124444
THTPA	ENST00000288014.7	ENSG00000259431
EFHD2	ENST00000375980.9	ENSG00000142634
TTPAL	ENST00000262605.9	ENSG00000124120
BRCC3	ENST00000330045.12	ENSG00000185515
FSD1	ENST00000221856.11	ENSG00000105255
TMEM43	ENST00000306077.5	ENSG00000170876
IRX6	ENST00000290552.8	ENSG00000159387
IRX3	ENST00000329734.4	ENSG00000177508
IRX1	ENST00000302006.4	ENSG00000170549
THOC6	ENST00000326266.13	ENSG00000131652
ZNF557	ENST00000252840.11	ENSG00000130544
MMEL1	ENST00000378412.8	ENSG00000142606
DCAF10	ENST00000377724.8	ENSG00000122741
OR13A1	ENST00000553795.6	ENSG00000256574
