isoform,structural_category
ONT11.3448.15217,NNC
ONT11.3448.15233,NNC
ONT11.3448.15260,NNC
ONT11.3448.15265,NNC
ONT11.3448.15363,NNC
ONT11.3448.15386,NNC
ONT11.3448.15452,NNC
ONT11.3448.15587,NNC
ONT11.3448.15848,NNC
ONT11.3448.15896,ISM
ONT11.3448.15900,ISM
ONT11.3448.15902,ISM
ONT11.3448.15903,ISM
ONT11.3448.15910,ISM
ONT11.3448.1607,NNC
ONT11.3448.16364,NNC
ONT11.3448.16366,NIC
ONT11.3448.16374,NNC
ONT11.3448.16382,NNC
ONT11.3448.16386,NNC
ONT11.3448.16388,NNC
ONT11.3448.16398,NNC
ONT11.3448.16403,NNC
ONT11.3448.16404,NNC
ONT11.3448.16410,NNC
ONT11.3448.16426,NNC
ONT11.3448.16427,NNC
ONT11.3448.16428,NNC
ONT11.3448.16429,NNC
ONT11.3448.16435,NNC
ONT11.3448.16466,NNC
ONT11.3448.16666,FSM
ONT11.3448.16670,FSM
ONT11.3448.16690,FSM
ONT11.3448.16733,FSM
ONT11.3448.17015,ISM
ONT11.3448.17025,ISM
ONT11.3448.17271,FSM
ONT11.3448.17292,NNC
ONT11.3448.17294,FSM
ONT11.3448.17298,FSM
ONT11.3448.17300,FSM
ONT11.3448.17308,FSM
ONT11.3448.17310,NNC
ONT11.3448.17311,FSM
ONT11.3448.17315,NNC
ONT11.3448.17323,NNC
ONT11.3448.17329,FSM
ONT11.3448.17331,NNC
ONT11.3448.17391,FSM
ONT11.3448.17408,ISM
ONT11.3448.17409,NNC
ONT11.3448.17410,ISM
ONT11.3448.17411,FSM
ONT11.3448.17415,ISM
ONT11.3448.17416,NNC
ONT11.3448.17419,NNC
ONT11.3448.17420,FSM
ONT11.3448.17421,NIC
ONT11.3448.17423,NNC
ONT11.3448.17448,ISM
ONT11.3448.17456,ISM
ONT11.3448.17457,ISM
ONT11.3448.17461,ISM
ONT11.3448.17465,ISM
ONT11.3448.17468,NNC
ONT11.3448.17472,NNC
ONT11.3448.17475,ISM
ONT11.3448.17493,ISM
ONT11.3448.17521,ISM
ONT11.3448.1787,NNC
ONT11.3448.1797,FSM
ONT11.3448.1802,FSM
ONT11.3448.1806,FSM
ONT11.3448.1814,NNC
ONT11.3448.1821,ISM
ONT11.3448.18427,ISM
ONT11.3448.18428,FSM
ONT11.3448.18430,ISM
ONT11.3448.18431,ISM
ONT11.3448.18432,NIC
ONT11.3448.18433,FSM
ONT11.3448.18434,FSM
ONT11.3448.18435,ISM
ONT11.3448.18436,ISM
ONT11.3448.18438,NNC
ONT11.3448.18445,ISM
ONT11.3448.18446,ISM
ONT11.3448.18448,ISM
ONT11.3448.18456,ISM
ONT11.3448.18460,NIC
ONT11.3448.18468,NIC
ONT11.3448.18472,ISM
ONT11.3448.18481,NIC
ONT11.3448.18813,FSM
ONT11.3448.18814,ISM
ONT11.3448.1903,FSM
ONT11.3448.1904,ISM
ONT11.3448.1905,ISM
ONT11.3448.1906,ISM
ONT11.3448.1907,FSM
ONT11.3448.1908,NIC
ONT11.3448.1909,ISM
ONT11.3448.1910,NNC
ONT11.3448.1911,ISM
ONT11.3448.1912,ISM
ONT11.3448.1915,NNC
ONT11.3448.1918,NNC
ONT11.3448.1921,NNC
ONT11.3448.1923,NNC
ONT11.3448.1924,NNC
ONT11.3448.1925,NNC
ONT11.3448.1926,NNC
ONT11.3448.1927,NNC
ONT11.3448.1929,ISM
ONT11.3448.1933,NNC
ONT11.3448.1935,NNC
ONT11.3448.1936,NNC
ONT11.3448.19360,FSM
ONT11.3448.19361,FSM
ONT11.3448.19362,NNC
ONT11.3448.19363,ISM
ONT11.3448.19364,ISM
ONT11.3448.19366,ISM
ONT11.3448.19367,NIC
ONT11.3448.19372,ISM
ONT11.3448.19373,ISM
ONT11.3448.19374,NIC
ONT11.3448.19376,NNC
ONT11.3448.19378,ISM
ONT11.3448.19382,NIC
ONT11.3448.19383,ISM
ONT11.3448.19387,FSM
ONT11.3448.19388,NNC
ONT11.3448.1939,NNC
ONT11.3448.19395,ISM
ONT11.3448.1940,NNC
ONT11.3448.19404,NNC
ONT11.3448.19405,FSM
ONT11.3448.19409,NNC
ONT11.3448.1947,NNC
ONT11.3448.1948,NNC
ONT11.3448.1949,NNC
ONT11.3448.1950,NNC
ONT11.3448.1951,NNC
ONT11.3448.1952,NNC
ONT11.3448.1955,NIC
ONT11.3448.1958,NNC
ONT11.3448.1961,NNC
ONT11.3448.1966,NNC
ONT11.3448.1972,NNC
ONT11.3448.1981,NNC
ONT11.3448.1987,NNC
ONT11.3448.1990,NNC
ONT11.3448.1993,NNC
ONT11.3448.1997,NIC
ONT11.3448.1998,NNC
ONT11.3448.2003,NNC
ONT11.3448.2005,NNC
ONT11.3448.2010,NIC
ONT11.3448.2013,ISM
ONT11.3448.2014,NNC
ONT11.3448.2018,NNC
ONT11.3448.2029,NNC
ONT11.3448.2031,NNC
ONT11.3448.2033,NNC
ONT11.3448.2045,NNC
ONT11.3448.2051,NNC
ONT11.3448.2067,NNC
ONT11.3448.2070,NNC
ONT11.3448.2079,NNC
ONT11.3448.2093,NNC
ONT11.3448.2098,NNC
ONT11.3448.2120,NNC
ONT11.3448.2128,NNC
ONT11.3448.2137,NNC
ONT11.3448.2149,NNC
ONT11.3448.2155,NNC
ONT11.3448.2168,NNC
ONT11.3448.2180,NNC
ONT11.3448.2192,NNC
ONT11.3448.2195,NNC
ONT11.3448.2202,NNC
ONT11.3448.2207,NNC
ONT11.3448.2226,NNC
ONT11.3448.23095,FSM
ONT11.3448.23108,FSM
ONT11.3448.23112,NNC
ONT11.3448.23113,FSM
ONT11.3448.23117,FSM
ONT11.3448.23152,FSM
ONT11.3448.23154,FSM
ONT11.3448.23161,FSM
ONT11.3448.23172,FSM
ONT11.3448.23189,FSM
ONT11.3448.23190,NNC
ONT11.3448.23192,NNC
ONT11.3448.23193,NNC
ONT11.3448.23197,NNC
ONT11.3448.23202,NNC
ONT11.3448.23204,NNC
ONT11.3448.23210,NNC
ONT11.3448.23244,NNC
ONT11.3448.23295,NNC
ONT11.3448.2331,NNC
ONT11.3448.23336,NNC
ONT11.3448.23804,FSM
ONT11.3448.23805,FSM
ONT11.3448.23806,NIC
ONT11.3448.23807,ISM
ONT11.3448.23811,ISM
ONT11.3448.23813,ISM
ONT11.3448.23814,NNC
ONT11.3448.23815,NNC
ONT11.3448.23819,FSM
ONT11.3448.23824,ISM
ONT11.3448.23825,ISM
ONT11.3448.23833,ISM
ONT11.3448.23835,FSM
ONT11.3448.23849,FSM
ONT11.3448.23850,ISM
ONT11.3448.23899,NIC
ONT11.3448.2393,NNC
ONT11.3448.23942,FSM
ONT11.3448.24700,NNC
ONT11.3448.25297,FSM
ONT11.3448.25300,NNC
ONT11.3448.25302,FSM
ONT11.3448.25303,ISM
ONT11.3448.25306,NIC
ONT11.3448.25307,NIC
ONT11.3448.25308,NIC
ONT11.3448.25309,NIC
ONT11.3448.25310,NNC
ONT11.3448.25314,FSM
ONT11.3448.25317,ISM
ONT11.3448.25321,FSM
ONT11.3448.25329,NIC
ONT11.3448.25333,NNC
ONT11.3448.25334,FSM
ONT11.3448.25336,NNC
ONT11.3448.25337,NIC
ONT11.3448.25339,NNC
ONT11.3448.25392,NIC
ONT11.3448.25427,NIC
ONT11.3448.25710,ISM
ONT11.3448.26088,FSM
ONT11.3448.26096,NIC
ONT11.3448.26481,FSM
ONT11.3448.26482,FSM
ONT11.3448.26546,FSM
ONT11.3448.26547,FSM
ONT11.3448.26548,ISM
ONT11.3448.26550,NNC
ONT11.3448.26551,NNC
ONT11.3448.26552,ISM
ONT11.3448.26555,NNC
ONT11.3448.26557,FSM
ONT11.3448.26560,NIC
ONT11.3448.26565,FSM
ONT11.3448.26574,NNC
ONT11.3448.26575,NIC
ONT11.3448.26580,NIC
ONT11.3448.26586,FSM
ONT11.3448.26602,NNC
ONT11.3448.26608,NNC
ONT11.3448.27070,ISM
ONT11.3448.27073,FSM
ONT11.3448.27081,FSM
ONT11.3448.27093,ISM
ONT11.3448.27186,FSM
ONT11.3448.2719,NNC
ONT11.3448.27230,FSM
ONT11.3448.27234,ISM
ONT11.3448.27244,FSM
ONT11.3448.27246,FSM
ONT11.3448.27247,FSM
ONT11.3448.27250,ISM
ONT11.3448.27251,ISM
ONT11.3448.27254,FSM
ONT11.3448.27255,ISM
ONT11.3448.27266,ISM
ONT11.3448.27267,FSM
ONT11.3448.27269,FSM
ONT11.3448.27284,ISM
ONT11.3448.27426,ISM
ONT11.3448.27600,ISM
ONT11.3448.34200,FSM
ONT11.3448.34203,ISM
ONT11.3448.34204,ISM
ONT11.3448.34205,ISM
ONT11.3448.34207,ISM
ONT11.3448.34208,NNC
ONT11.3448.34215,ISM
ONT11.3448.34217,ISM
ONT11.3448.34218,FSM
ONT11.3448.34219,ISM
ONT11.3448.34221,ISM
ONT11.3448.34222,FSM
ONT11.3448.34226,ISM
ONT11.3448.34228,FSM
ONT11.3448.34230,FSM
ONT11.3448.34232,ISM
ONT11.3448.34235,ISM
ONT11.3448.34269,NIC
ONT11.3448.34349,ISM
ONT11.3448.35051,ISM
ONT11.3448.35052,FSM
ONT11.3448.35054,ISM
ONT11.3448.35055,ISM
ONT11.3448.35056,FSM
ONT11.3448.35059,FSM
ONT11.3448.35060,NNC
ONT11.3448.35061,ISM
ONT11.3448.35068,ISM
ONT11.3448.35071,ISM
ONT11.3448.35073,ISM
ONT11.3448.35075,FSM
ONT11.3448.35077,NNC
ONT11.3448.35085,NIC
ONT11.3448.35093,FSM
ONT11.3448.35095,ISM
ONT11.3448.35096,ISM
ONT11.3448.35102,ISM
ONT11.3448.35132,ISM
ONT11.3448.36151,ISM
ONT11.3448.36902,NIC
ONT11.3448.36904,NNC
ONT11.3448.36905,ISM
ONT11.3448.36907,FSM
ONT11.3448.36909,ISM
ONT11.3448.36910,NNC
ONT11.3448.36912,NIC
ONT11.3448.36916,NNC
ONT11.3448.36918,NIC
ONT11.3448.36922,NIC
ONT11.3448.36927,FSM
ONT11.3448.36929,NIC
ONT11.3448.36933,NNC
ONT11.3448.36939,NNC
ONT11.3448.36949,NIC
ONT11.3448.36950,NIC
ONT11.3448.36958,ISM
ONT11.3448.36967,NIC
ONT11.3448.36970,NNC
ONT11.3448.36971,NIC
ONT11.3448.38102,FSM
ONT11.3448.38105,FSM
ONT11.3448.38106,FSM
ONT11.3448.38107,ISM
ONT11.3448.38110,NNC
ONT11.3448.38114,NNC
ONT11.3448.38116,NNC
ONT11.3448.38123,NNC
ONT11.3448.38130,FSM
ONT11.3448.38141,FSM
ONT11.3448.38143,NNC
ONT11.3448.38144,FSM
ONT11.3448.38146,NNC
ONT11.3448.38158,NNC
ONT11.3448.38164,FSM
ONT11.3448.38168,ISM
ONT11.3448.38177,NIC
ONT11.3448.38184,FSM
ONT11.3448.38197,NNC
ONT11.3448.38231,FSM
ONT11.3448.38346,FSM
ONT11.3448.38347,FSM
ONT11.3448.38349,FSM
ONT11.3448.38351,NNC
ONT11.3448.38355,NNC
ONT11.3448.38360,NNC
ONT11.3448.38361,ISM
ONT11.3448.38364,NNC
ONT11.3448.38365,ISM
ONT11.3448.38371,NNC
ONT11.3448.38379,NIC
ONT11.3448.38383,NNC
ONT11.3448.38391,NNC
ONT11.3448.38397,NNC
ONT11.3448.38400,FSM
ONT11.3448.38403,FSM
ONT11.3448.38438,NNC
ONT11.3448.38834,FSM
ONT11.3448.38866,NNC
ONT11.3448.38867,NNC
ONT11.3448.39109,FSM
ONT11.3448.39111,FSM
ONT11.3448.39114,FSM
ONT11.3448.39116,FSM
ONT11.3448.39120,FSM
ONT11.3448.39122,FSM
ONT11.3448.39123,FSM
ONT11.3448.39125,FSM
ONT11.3448.39126,FSM
ONT11.3448.39132,FSM
ONT11.3448.39135,NNC
ONT11.3448.39143,FSM
ONT11.3448.39147,NNC
ONT11.3448.39148,NNC
ONT11.3448.39153,FSM
ONT11.3448.39154,NIC
ONT11.3448.39155,FSM
ONT11.3448.39161,NNC
ONT11.3448.39164,NNC
ONT11.3448.39177,FSM
ONT11.3448.5822,ISM
ONT11.3448.5823,ISM
ONT11.3448.5856,ISM
ONT11.3448.5955,FSM
ONT11.3448.5956,ISM
ONT11.3448.5957,NNC
ONT11.3448.5959,NNC
ONT11.3448.5965,ISM
ONT11.3448.5966,ISM
ONT11.3448.5968,ISM
ONT11.3448.5970,ISM
ONT11.3448.5975,NNC
ONT11.3448.5979,ISM
ONT11.3448.5985,ISM
ONT11.3448.5986,NNC
ONT11.3448.5987,ISM
ONT11.3448.5997,NIC
ONT11.3448.6012,ISM
ONT11.3448.6017,ISM
ONT11.3448.6210,ISM
ONT11.3448.6220,ISM
ONT11.3448.6232,NNC
ONT11.3448.6234,NIC
ONT11.3448.6401,NNC
ONT11.3448.6404,ISM
ONT11.3448.6405,FSM
ONT11.3448.6408,NNC
ONT11.3448.6409,FSM
ONT11.3448.6414,ISM
ONT11.3448.6416,ISM
ONT11.3448.6421,ISM
ONT11.3448.6426,NNC
ONT11.3448.6428,ISM
ONT11.3448.6437,FSM
ONT11.3448.6443,ISM
ONT11.3448.6455,NNC
ONT11.3448.6457,NNC
ONT11.3448.6466,NNC
ONT11.3448.6486,ISM
ONT11.3448.6487,ISM
ONT11.3448.6494,FSM
ONT11.3448.6551,ISM
ONT11.3448.6560,ISM
ONT11.3448.7499,ISM
ONT11.3448.7503,ISM
ONT11.3448.7505,FSM
ONT11.3448.7509,ISM
ONT11.3448.7512,ISM
ONT11.3448.7516,ISM
ONT11.3448.7518,ISM
ONT11.3448.7519,FSM
ONT11.3448.7521,ISM
ONT11.3448.7522,ISM
ONT11.3448.7524,ISM
ONT11.3448.7526,ISM
ONT11.3448.7527,ISM
ONT11.3448.7535,ISM
ONT11.3448.7536,ISM
ONT11.3448.7539,ISM
ONT11.3448.7542,ISM
ONT11.3448.7548,ISM
ONT11.3448.7560,ISM
ONT11.3448.7578,ISM
ONT11.3448.7715,NNC
ONT11.3448.7717,NNC
ONT11.3448.7718,FSM
ONT11.3448.7719,FSM
ONT11.3448.7720,ISM
ONT11.3448.7721,ISM
ONT11.3448.7722,ISM
ONT11.3448.7725,NNC
ONT11.3448.7728,ISM
ONT11.3448.7732,NIC
ONT11.3448.7733,NIC
ONT11.3448.7734,FSM
ONT11.3448.7736,ISM
ONT11.3448.7742,NNC
ONT11.3448.7752,FSM
ONT11.3448.7754,FSM
ONT11.3448.7761,NNC
ONT11.3448.7773,ISM
ONT11.3448.7785,NIC
ONT11.3448.7801,NIC
ONT11.3448.8321,ISM
ONT11.3448.8323,NNC
ONT11.3448.8326,FSM
ONT11.3448.8327,ISM
ONT11.3448.8329,ISM
ONT11.3448.8330,ISM
ONT11.3448.8331,ISM
ONT11.3448.8335,ISM
ONT11.3448.8336,ISM
ONT11.3448.8337,FSM
ONT11.3448.8338,ISM
ONT11.3448.8342,ISM
ONT11.3448.8346,ISM
ONT11.3448.8355,NNC
ONT11.3448.8362,ISM
ONT11.3448.8368,ISM
ONT11.3448.8374,ISM
ONT11.3448.8377,NNC
ONT11.3448.8395,ISM
ONT11.3448.8420,FSM
ONT11.3448.9972,FSM
ONT11.3448.9973,NNC
ONT11.3448.9977,NNC
ONT11.3474.10879,NIC
ONT11.3474.10883,FSM
ONT11.3474.10885,NNC
ONT11.3474.10888,NIC
ONT11.3474.10890,NNC
ONT11.3474.10891,NNC
ONT11.3474.10892,FSM
ONT11.3474.10895,NIC
ONT11.3474.10910,NIC
ONT11.3474.10911,NIC
ONT11.3474.10917,FSM
ONT11.3474.10926,NNC
ONT11.3474.10943,NIC
ONT11.3474.10970,NNC
ONT11.3474.1118,ISM
ONT11.3474.1122,ISM
ONT11.3474.1133,ISM
ONT11.3474.14,NNC
ONT11.3474.15,NNC
ONT11.3474.15764,FSM
ONT11.3474.15767,ISM
ONT11.3474.15771,ISM
ONT11.3474.15774,ISM
ONT11.3474.15777,ISM
ONT11.3474.15782,ISM
ONT11.3474.15828,NNC
ONT11.3474.15829,ISM
ONT11.3474.15831,ISM
ONT11.3474.15833,FSM
ONT11.3474.15834,ISM
ONT11.3474.15838,ISM
ONT11.3474.15841,ISM
ONT11.3474.15852,ISM
ONT11.3474.15858,ISM
ONT11.3474.15860,ISM
ONT11.3474.15864,FSM
ONT11.3474.15874,ISM
ONT11.3474.15885,FSM
ONT11.3474.15902,ISM
ONT11.3474.16413,ISM
ONT11.3474.16414,ISM
ONT11.3474.16415,ISM
ONT11.3474.16417,ISM
ONT11.3474.16419,ISM
ONT11.3474.16423,FSM
ONT11.3474.16429,ISM
ONT11.3474.16457,NNC
ONT11.3474.16461,ISM
ONT11.3474.16462,ISM
ONT11.3474.16463,FSM
ONT11.3474.16465,ISM
ONT11.3474.16467,FSM
ONT11.3474.16468,NNC
ONT11.3474.16471,ISM
ONT11.3474.16472,ISM
ONT11.3474.16477,FSM
ONT11.3474.16479,ISM
ONT11.3474.16480,ISM
ONT11.3474.16487,ISM
ONT11.3474.16496,FSM
ONT11.3474.16499,FSM
ONT11.3474.16507,FSM
ONT11.3474.16543,ISM
ONT11.3474.1656,FSM
ONT11.3474.1658,FSM
ONT11.3474.1660,FSM
ONT11.3474.1662,ISM
ONT11.3474.1664,ISM
ONT11.3474.1666,ISM
ONT11.3474.1674,ISM
ONT11.3474.16743,FSM
ONT11.3474.16746,ISM
ONT11.3474.16749,ISM
ONT11.3474.16752,NIC
ONT11.3474.16753,ISM
ONT11.3474.16754,NNC
ONT11.3474.16755,ISM
ONT11.3474.1676,ISM
ONT11.3474.16761,NIC
ONT11.3474.16763,FSM
ONT11.3474.16764,NNC
ONT11.3474.16767,ISM
ONT11.3474.16768,NNC
ONT11.3474.16769,ISM
ONT11.3474.16778,ISM
ONT11.3474.1678,ISM
ONT11.3474.16785,ISM
ONT11.3474.16787,NNC
ONT11.3474.1679,FSM
ONT11.3474.16794,ISM
ONT11.3474.16795,NNC
ONT11.3474.1680,ISM
ONT11.3474.1686,ISM
ONT11.3474.1687,ISM
ONT11.3474.17172,FSM
ONT11.3474.17213,FSM
ONT11.3474.1723,ISM
ONT11.3474.17494,NNC
ONT11.3474.17498,FSM
ONT11.3474.17552,FSM
ONT11.3474.17553,FSM
ONT11.3474.17554,FSM
ONT11.3474.17557,FSM
ONT11.3474.17561,FSM
ONT11.3474.17564,FSM
ONT11.3474.17566,NNC
ONT11.3474.17607,FSM
ONT11.3474.17637,FSM
ONT11.3474.17640,ISM
ONT11.3474.17763,FSM
ONT11.3474.17769,FSM
ONT11.3474.17770,FSM
ONT11.3474.17771,FSM
ONT11.3474.17772,FSM
ONT11.3474.17774,FSM
ONT11.3474.17777,NNC
ONT11.3474.17779,NNC
ONT11.3474.19361,NNC
ONT11.3474.19393,NNC
ONT11.3474.19409,NNC
ONT11.3474.19420,NNC
ONT11.3474.19621,FSM
ONT11.3474.20414,FSM
ONT11.3474.20421,FSM
ONT11.3474.20443,FSM
ONT11.3474.20445,ISM
ONT11.3474.20451,FSM
ONT11.3474.20454,NNC
ONT11.3474.20460,FSM
ONT11.3474.20462,NNC
ONT11.3474.20466,NNC
ONT11.3474.20468,NNC
ONT11.3474.20479,NNC
ONT11.3474.20485,NNC
ONT11.3474.20493,NNC
ONT11.3474.20507,NNC
ONT11.3474.20511,FSM
ONT11.3474.20512,FSM
ONT11.3474.20526,NNC
ONT11.3474.20541,FSM
ONT11.3474.20556,NNC
ONT11.3474.20575,NNC
ONT11.3474.20616,NNC
ONT11.3474.2093,NNC
ONT11.3474.2095,FSM
ONT11.3474.2098,NNC
ONT11.3474.2104,NNC
ONT11.3474.2107,FSM
ONT11.3474.2116,ISM
ONT11.3474.2223,ISM
ONT11.3474.2225,ISM
ONT11.3474.2226,FSM
ONT11.3474.2227,ISM
ONT11.3474.2232,ISM
ONT11.3474.2233,ISM
ONT11.3474.2239,ISM
ONT11.3474.2241,ISM
ONT11.3474.2243,ISM
ONT11.3474.2245,FSM
ONT11.3474.2247,ISM
ONT11.3474.2250,ISM
ONT11.3474.2254,ISM
ONT11.3474.2255,ISM
ONT11.3474.2256,ISM
ONT11.3474.2259,ISM
ONT11.3474.2262,ISM
ONT11.3474.2263,ISM
ONT11.3474.2267,ISM
ONT11.3474.2276,ISM
ONT11.3474.22993,FSM
ONT11.3474.23001,ISM
ONT11.3474.23027,NNC
ONT11.3474.23028,FSM
ONT11.3474.23029,FSM
ONT11.3474.23030,NNC
ONT11.3474.23034,ISM
ONT11.3474.23035,ISM
ONT11.3474.23038,ISM
ONT11.3474.23048,NIC
ONT11.3474.23050,ISM
ONT11.3474.23067,ISM
ONT11.3474.23068,NNC
ONT11.3474.23082,ISM
ONT11.3474.23105,ISM
ONT11.3474.23118,NNC
ONT11.3474.23437,FSM
ONT11.3474.23442,ISM
ONT11.3474.23443,ISM
ONT11.3474.23452,ISM
ONT11.3474.23612,FSM
ONT11.3474.23617,FSM
ONT11.3474.23628,NNC
ONT11.3474.23820,FSM
ONT11.3474.23823,ISM
ONT11.3474.23824,FSM
ONT11.3474.23825,FSM
ONT11.3474.23828,ISM
ONT11.3474.23829,NIC
ONT11.3474.23830,NNC
ONT11.3474.23836,ISM
ONT11.3474.23839,ISM
ONT11.3474.23840,NNC
ONT11.3474.23841,ISM
ONT11.3474.23846,ISM
ONT11.3474.23852,ISM
ONT11.3474.23858,NIC
ONT11.3474.23862,ISM
ONT11.3474.23863,NIC
ONT11.3474.23874,NIC
ONT11.3474.23907,NNC
ONT11.3474.24961,FSM
ONT11.3474.24962,FSM
ONT11.3474.24963,FSM
ONT11.3474.25081,FSM
ONT11.3474.25086,FSM
ONT11.3474.25093,NNC
ONT11.3474.25097,NNC
ONT11.3474.25103,NNC
ONT11.3474.25104,NNC
ONT11.3474.25109,NNC
ONT11.3474.25124,NNC
ONT11.3474.25135,NNC
ONT11.3474.25144,NNC
ONT11.3474.25149,NNC
ONT11.3474.2544,FSM
ONT11.3474.2545,FSM
ONT11.3474.2547,ISM
ONT11.3474.2550,ISM
ONT11.3474.2552,NIC
ONT11.3474.2554,ISM
ONT11.3474.2557,ISM
ONT11.3474.2558,ISM
ONT11.3474.2560,NIC
ONT11.3474.2562,ISM
ONT11.3474.2563,ISM
ONT11.3474.25637,ISM
ONT11.3474.25638,FSM
ONT11.3474.25639,ISM
ONT11.3474.2564,ISM
ONT11.3474.25641,FSM
ONT11.3474.25644,FSM
ONT11.3474.25645,FSM
ONT11.3474.2567,ISM
ONT11.3474.25685,NIC
ONT11.3474.2572,FSM
ONT11.3474.2574,ISM
ONT11.3474.2584,ISM
ONT11.3474.25902,FSM
ONT11.3474.25903,ISM
ONT11.3474.25905,ISM
ONT11.3474.25906,FSM
ONT11.3474.25908,NNC
ONT11.3474.25909,ISM
ONT11.3474.25911,FSM
ONT11.3474.25912,ISM
ONT11.3474.25918,NIC
ONT11.3474.25925,FSM
ONT11.3474.25928,ISM
ONT11.3474.25929,NIC
ONT11.3474.25939,ISM
ONT11.3474.2604,ISM
ONT11.3474.26409,FSM
ONT11.3474.26410,NNC
ONT11.3474.26419,FSM
ONT11.3474.2657,NIC
ONT11.3474.29595,ISM
ONT11.3474.29596,ISM
ONT11.3474.29597,NIC
ONT11.3474.29599,FSM
ONT11.3474.29601,FSM
ONT11.3474.29602,NIC
ONT11.3474.29603,ISM
ONT11.3474.29604,NIC
ONT11.3474.29608,NNC
ONT11.3474.29610,FSM
ONT11.3474.29612,NIC
ONT11.3474.29615,NIC
ONT11.3474.29618,NIC
ONT11.3474.29620,NNC
ONT11.3474.29634,FSM
ONT11.3474.29636,NNC
ONT11.3474.29643,FSM
ONT11.3474.29648,NNC
ONT11.3474.29657,ISM
ONT11.3474.29790,NNC
ONT11.3474.3,NNC
ONT11.3474.30118,FSM
ONT11.3474.30119,FSM
ONT11.3474.30121,FSM
ONT11.3474.30123,FSM
ONT11.3474.30124,FSM
ONT11.3474.30126,FSM
ONT11.3474.30127,FSM
ONT11.3474.30130,FSM
ONT11.3474.30131,FSM
ONT11.3474.30132,FSM
ONT11.3474.30134,FSM
ONT11.3474.30136,FSM
ONT11.3474.30137,FSM
ONT11.3474.30138,FSM
ONT11.3474.30139,FSM
ONT11.3474.30144,FSM
ONT11.3474.30145,FSM
ONT11.3474.30147,FSM
ONT11.3474.30148,FSM
ONT11.3474.30168,FSM
ONT11.3474.30204,ISM
ONT11.3474.30205,FSM
ONT11.3474.30206,ISM
ONT11.3474.30207,FSM
ONT11.3474.30209,NIC
ONT11.3474.30213,ISM
ONT11.3474.30214,ISM
ONT11.3474.30215,ISM
ONT11.3474.30216,ISM
ONT11.3474.30220,NNC
ONT11.3474.30224,NIC
ONT11.3474.30226,FSM
ONT11.3474.30228,ISM
ONT11.3474.30232,ISM
ONT11.3474.30238,ISM
ONT11.3474.30240,ISM
ONT11.3474.30243,ISM
ONT11.3474.30252,NIC
ONT11.3474.30260,ISM
ONT11.3474.30267,NNC
ONT11.3474.30332,NIC
ONT11.3474.30333,FSM
ONT11.3474.30338,ISM
ONT11.3474.30340,NNC
ONT11.3474.30341,ISM
ONT11.3474.30342,FSM
ONT11.3474.30344,NNC
ONT11.3474.30345,ISM
ONT11.3474.30346,NIC
ONT11.3474.30350,FSM
ONT11.3474.30351,NNC
ONT11.3474.30352,NNC
ONT11.3474.30353,NIC
ONT11.3474.30354,NNC
ONT11.3474.30360,NNC
ONT11.3474.30364,NNC
ONT11.3474.30367,ISM
ONT11.3474.30370,ISM
ONT11.3474.30373,ISM
ONT11.3474.30374,NNC
ONT11.3474.30736,FSM
ONT11.3474.30737,FSM
ONT11.3474.30739,FSM
ONT11.3474.30744,NNC
ONT11.3474.30756,NNC
ONT11.3474.30762,NNC
ONT11.3474.30767,NNC
ONT11.3474.30793,NNC
ONT11.3474.30798,NNC
ONT11.3474.30804,NNC
ONT11.3474.30823,NNC
ONT11.3474.30828,NNC
ONT11.3474.30854,NNC
ONT11.3474.30858,NNC
ONT11.3474.30867,NNC
ONT11.3474.30885,NNC
ONT11.3474.30934,NNC
ONT11.3474.31581,FSM
ONT11.3474.31587,FSM
ONT11.3474.31591,FSM
ONT11.3474.32144,FSM
ONT11.3474.32145,NNC
ONT11.3474.32147,FSM
ONT11.3474.32148,NNC
ONT11.3474.32150,NIC
ONT11.3474.32163,NNC
ONT11.3474.32165,ISM
ONT11.3474.32168,ISM
ONT11.3474.32170,NIC
ONT11.3474.32177,ISM
ONT11.3474.32184,ISM
ONT11.3474.32186,ISM
ONT11.3474.32195,ISM
ONT11.3474.32198,NIC
ONT11.3474.32199,ISM
ONT11.3474.32213,ISM
ONT11.3474.32221,ISM
ONT11.3474.32228,ISM
ONT11.3474.32230,ISM
ONT11.3474.32352,NIC
ONT11.3474.32884,FSM
ONT11.3474.32886,FSM
ONT11.3474.32893,FSM
ONT11.3474.32895,ISM
ONT11.3474.32981,FSM
ONT11.3474.32983,NNC
ONT11.3474.32985,NNC
ONT11.3474.32986,FSM
ONT11.3474.32987,ISM
ONT11.3474.32988,FSM
ONT11.3474.32989,NNC
ONT11.3474.32990,FSM
ONT11.3474.32991,ISM
ONT11.3474.32996,FSM
ONT11.3474.33006,NNC
ONT11.3474.33008,NIC
ONT11.3474.33009,ISM
ONT11.3474.33022,ISM
ONT11.3474.33038,NNC
ONT11.3474.33055,NNC
ONT11.3474.34151,NIC
ONT11.3474.34153,NIC
ONT11.3474.34156,NIC
ONT11.3474.34162,NIC
ONT11.3474.34163,FSM
ONT11.3474.34395,NNC
ONT11.3474.34411,NNC
ONT11.3474.34417,FSM
ONT11.3474.34448,NNC
ONT11.3474.34501,FSM
ONT11.3474.34540,NNC
ONT11.3474.34646,FSM
ONT11.3474.34648,FSM
ONT11.3474.34649,FSM
